customer_id,senior_citizen,tenure_months,contract,internet_service,tech_support,paperless_billing,payment_method,monthly_charges,total_charges,churn
C02303,1,71,Month-to-month,Fiber optic,Yes,Yes,Mailed check,85.02,6036.42,0
C02304,0,11,Month-to-month,DSL,Yes,Yes,Mailed check,76.98,846.78,0
C02305,1,61,Month-to-month,Fiber optic,Yes,No,Mailed check,83.27,5079.47,0
C02306,0,67,Month-to-month,No,Yes,Yes,Credit card,15.99,1071.33,0
C02307,0,15,Month-to-month,No,No,Yes,Mailed check,25.16,377.4,0
C02308,0,40,One year,Fiber optic,No,Yes,Bank transfer,84.93,3397.2,0
C02309,0,43,Two year,Fiber optic,No,Yes,Electronic check,110.34,4744.62,0
C02310,0,57,Two year,DSL,Yes,Yes,Credit card,53.31,3038.67,0
C02311,0,58,Month-to-month,Fiber optic,No,Yes,Mailed check,120.44,6985.52,0
C02312,0,4,Month-to-month,DSL,No,Yes,Mailed check,62.47,249.88,1
C02313,0,23,Month-to-month,Fiber optic,No,Yes,Electronic check,66.74,1535.02,0
C02314,0,68,Month-to-month,DSL,No,Yes,Credit card,68.15,4634.2,0
C02315,0,25,Month-to-month,No,No,No,Bank transfer,15.36,384.0,1
C02316,0,17,Month-to-month,No,No,Yes,Electronic check,18.43,313.31,0
C02317,0,45,One year,DSL,No,No,Bank transfer,43.27,1947.15,0
C02318,0,14,Month-to-month,Fiber optic,Yes,No,Mailed check,81.32,1138.48,1
C02319,0,10,Two year,DSL,Yes,Yes,Bank transfer,80.9,809.0,0
C02320,0,58,Month-to-month,Fiber optic,No,No,Electronic check,64.1,3717.8,1
C02321,0,8,Month-to-month,DSL,No,Yes,Bank transfer,60.25,482.0,0
C02322,1,65,Month-to-month,DSL,No,Yes,Electronic check,49.55,3220.75,0
C02323,0,18,Month-to-month,Fiber optic,No,No,Bank transfer,87.6,1576.8,1
C02324,0,7,Month-to-month,Fiber optic,No,Yes,Mailed check,83.61,585.27,1
C02325,0,54,Two year,Fiber optic,No,Yes,Credit card,81.23,4386.42,0
C02326,0,12,Month-to-month,Fiber optic,Yes,No,Bank transfer,72.39,868.68,0
C02327,0,26,Month-to-month,DSL,No,No,Electronic check,66.88,1738.88,0
C02328,0,25,One year,DSL,Yes,Yes,Credit card,57.82,1445.5,0
C02329,0,37,Month-to-month,Fiber optic,Yes,No,Credit card,106.28,3932.36,0
C02330,0,34,One year,Fiber optic,No,No,Mailed check,99.21,3373.14,0
C02331,0,14,Month-to-month,DSL,No,Yes,Mailed check,63.48,888.72,0
C02332,0,17,Two year,Fiber optic,No,Yes,Electronic check,99.83,1697.11,0
C02333,0,14,Month-to-month,Fiber optic,No,No,Bank transfer,92.13,1289.82,1
C02334,0,4,Month-to-month,Fiber optic,Yes,Yes,Mailed check,75.63,302.52,0
C02335,0,47,One year,No,No,No,Electronic check,15.0,705.0,0
C02336,0,34,Two year,Fiber optic,No,Yes,Bank transfer,93.58,3181.72,0
C02337,0,7,Month-to-month,Fiber optic,No,No,Electronic check,85.71,599.97,0
C02338,0,24,One year,Fiber optic,Yes,Yes,Electronic check,92.2,2212.8,1
C02339,0,48,Month-to-month,DSL,No,Yes,Credit card,61.17,2936.16,0
C02340,0,20,Month-to-month,DSL,Yes,No,Bank transfer,68.1,1362.0,0
C02341,1,29,Month-to-month,DSL,Yes,Yes,Electronic check,44.36,1286.44,0
C02342,0,54,One year,No,No,No,Bank transfer,23.18,1251.72,0
C02343,0,49,Month-to-month,DSL,No,Yes,Mailed check,49.28,2414.72,1
C02344,0,51,One year,Fiber optic,Yes,Yes,Electronic check,94.64,4826.64,0
C02345,0,27,Month-to-month,Fiber optic,Yes,No,Electronic check,74.37,2007.99,1
C02346,0,35,Two year,Fiber optic,No,Yes,Credit card,102.54,3588.9,0
C02347,0,61,Two year,No,No,Yes,Electronic check,19.46,1187.06,0
C02348,0,63,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,67.21,4234.23,0
C02349,0,4,Month-to-month,DSL,No,Yes,Credit card,39.67,158.68,0
C02350,0,61,Month-to-month,Fiber optic,No,No,Mailed check,86.87,5299.07,0
C02351,0,65,Two year,Fiber optic,Yes,Yes,Bank transfer,61.05,3968.25,0
C02352,0,68,Month-to-month,Fiber optic,No,Yes,Mailed check,112.01,7616.68,0
C02353,0,19,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,100.73,1913.87,0
C02354,1,36,Month-to-month,Fiber optic,No,Yes,Mailed check,112.4,4046.4,1
C02355,0,3,One year,DSL,Yes,No,Mailed check,76.19,228.57,0
C02356,0,8,Month-to-month,No,No,Yes,Bank transfer,20.1,160.8,1
C02357,0,41,Month-to-month,Fiber optic,No,Yes,Electronic check,71.96,2950.36,0
C02358,0,15,Two year,Fiber optic,Yes,Yes,Bank transfer,44.83,672.45,0
C02359,0,16,Month-to-month,DSL,No,Yes,Bank transfer,74.62,1193.92,0
C02360,1,21,Two year,DSL,Yes,No,Credit card,45.16,948.36,0
C02361,0,33,Month-to-month,Fiber optic,Yes,No,Electronic check,72.58,2395.14,0
C02362,0,11,Month-to-month,Fiber optic,No,Yes,Electronic check,81.85,900.35,1
C02363,0,58,Two year,Fiber optic,No,Yes,Mailed check,76.68,4447.44,0
C02364,0,48,One year,Fiber optic,No,Yes,Credit card,90.62,4349.76,0
C02365,1,57,One year,DSL,No,Yes,Mailed check,40.27,2295.39,0
C02366,0,67,Month-to-month,Fiber optic,Yes,Yes,Electronic check,61.91,4147.97,0
C02367,1,43,Month-to-month,No,No,No,Electronic check,25.14,1081.02,0
C02368,0,26,Month-to-month,Fiber optic,No,No,Credit card,107.3,2789.8,1
C02369,0,71,Month-to-month,Fiber optic,No,Yes,Credit card,96.0,6816.0,1
C02370,1,41,Month-to-month,No,Yes,Yes,Electronic check,25.09,1028.69,0
C02371,1,33,Month-to-month,DSL,Yes,No,Bank transfer,41.7,1376.1,0
C02372,0,30,Month-to-month,Fiber optic,No,Yes,Credit card,64.52,1935.6,0
C02373,0,2,Month-to-month,No,Yes,Yes,Electronic check,16.87,33.74,0
C02374,0,69,Month-to-month,Fiber optic,No,Yes,Electronic check,83.98,5794.62,0
C02375,0,59,Month-to-month,DSL,Yes,No,Mailed check,63.4,3740.6,0
C02376,1,51,Two year,No,No,Yes,Electronic check,20.72,1056.72,0
C02377,0,16,One year,DSL,Yes,No,Bank transfer,37.54,600.64,0
C02378,0,67,Month-to-month,DSL,No,No,Bank transfer,50.72,3398.24,0
C02379,0,12,One year,DSL,No,Yes,Mailed check,52.62,631.44,0
C02380,1,17,Two year,Fiber optic,No,No,Credit card,103.83,1765.11,0
C02381,0,5,Month-to-month,Fiber optic,No,Yes,Credit card,103.33,516.65,0
C02382,0,21,Month-to-month,Fiber optic,No,No,Bank transfer,70.62,1483.02,1
C02383,0,23,Month-to-month,No,Yes,Yes,Bank transfer,22.47,516.81,0
C02384,0,58,Month-to-month,Fiber optic,No,Yes,Electronic check,70.11,4066.38,0
C02385,0,23,One year,Fiber optic,Yes,No,Electronic check,85.81,1973.63,0
C02386,1,69,Two year,No,Yes,No,Credit card,15.0,1035.0,0
C02387,0,22,Month-to-month,No,No,Yes,Bank transfer,17.3,380.6,0
C02388,0,38,One year,DSL,Yes,Yes,Mailed check,47.9,1820.2,1
C02389,0,43,Month-to-month,DSL,No,Yes,Bank transfer,40.58,1744.94,0
C02390,0,60,One year,Fiber optic,No,No,Electronic check,76.29,4577.4,0
C02391,0,54,One year,No,Yes,No,Mailed check,22.21,1199.34,0
C02392,1,63,Month-to-month,Fiber optic,Yes,Yes,Mailed check,72.46,4564.98,1
C02393,0,68,Month-to-month,DSL,Yes,Yes,Credit card,72.52,4931.36,0
C02394,0,8,One year,Fiber optic,No,No,Mailed check,100.62,804.96,0
C02395,0,6,Two year,Fiber optic,Yes,No,Electronic check,86.63,519.78,0
C02396,0,32,Month-to-month,Fiber optic,No,No,Mailed check,63.19,2022.08,1
C02397,0,10,Month-to-month,No,Yes,No,Mailed check,23.13,231.3,0
C02398,0,36,Month-to-month,No,Yes,Yes,Mailed check,29.53,1063.08,0
C02399,0,43,One year,Fiber optic,No,Yes,Credit card,63.95,2749.85,0
C02400,0,20,One year,Fiber optic,Yes,Yes,Mailed check,47.39,947.8,0
C02401,0,7,One year,Fiber optic,No,Yes,Mailed check,98.55,689.85,0
C02402,0,70,One year,Fiber optic,No,No,Mailed check,72.1,5047.0,0
C02403,0,27,Two year,Fiber optic,Yes,No,Electronic check,66.34,1791.18,0
C02404,0,61,Two year,Fiber optic,No,No,Electronic check,94.59,5769.99,0
C02405,0,45,Month-to-month,Fiber optic,No,Yes,Electronic check,97.09,4369.05,0
C02406,0,48,One year,Fiber optic,Yes,No,Credit card,73.19,3513.12,0
C02407,0,56,Month-to-month,DSL,No,No,Credit card,50.57,2831.92,0
C02408,0,19,Month-to-month,Fiber optic,Yes,Yes,Electronic check,115.82,2200.58,0
C02409,0,15,Two year,Fiber optic,No,Yes,Mailed check,105.2,1578.0,0
C02410,1,72,One year,Fiber optic,Yes,No,Electronic check,102.87,7406.64,0
C02411,0,48,Two year,Fiber optic,Yes,Yes,Credit card,89.71,4306.08,0
C02412,0,21,Month-to-month,DSL,No,No,Electronic check,33.85,710.85,1
C02413,0,47,Month-to-month,No,No,Yes,Bank transfer,19.04,894.88,1
C02414,0,28,Month-to-month,No,Yes,Yes,Bank transfer,30.64,857.92,0
C02415,0,62,Month-to-month,Fiber optic,No,No,Credit card,66.14,4100.68,0
C02416,0,37,Month-to-month,Fiber optic,Yes,Yes,Credit card,73.46,2718.02,0
C02417,0,22,Month-to-month,Fiber optic,No,Yes,Credit card,63.58,1398.76,1
C02418,0,50,Month-to-month,Fiber optic,No,Yes,Mailed check,88.53,4426.5,0
C02419,0,54,Two year,No,No,Yes,Credit card,15.0,810.0,0
C02420,0,27,Month-to-month,DSL,No,Yes,Electronic check,34.01,918.27,1
C02421,0,54,Month-to-month,DSL,No,No,Electronic check,47.74,2577.96,0
C02422,0,17,One year,Fiber optic,No,Yes,Credit card,69.33,1178.61,0
C02423,0,17,Month-to-month,DSL,Yes,Yes,Credit card,64.2,1091.4,0
C02424,0,60,Two year,Fiber optic,No,Yes,Bank transfer,96.71,5802.6,0
C02425,0,45,One year,No,No,No,Mailed check,22.4,1008.0,0
C02426,1,2,Month-to-month,DSL,No,Yes,Mailed check,43.33,86.66,0
C02427,0,49,One year,Fiber optic,No,No,Credit card,88.48,4335.52,0
C02428,1,22,One year,Fiber optic,No,No,Electronic check,73.32,1613.04,0
C02429,0,20,One year,No,Yes,Yes,Bank transfer,19.35,387.0,0
C02430,0,30,Two year,Fiber optic,No,Yes,Mailed check,87.16,2614.8,0
C02431,0,32,One year,DSL,Yes,No,Electronic check,41.88,1340.16,0
C02432,0,65,One year,Fiber optic,No,Yes,Bank transfer,89.76,5834.4,0
C02433,0,31,Month-to-month,Fiber optic,Yes,No,Bank transfer,89.1,2762.1,0
C02434,0,21,One year,Fiber optic,No,No,Electronic check,68.82,1445.22,0
C02435,1,56,Two year,Fiber optic,No,No,Bank transfer,90.82,5085.92,0
C02436,0,39,One year,DSL,No,Yes,Credit card,67.14,2618.46,0
C02437,0,0,One year,Fiber optic,No,Yes,Credit card,95.33,95.33,0
C02438,0,46,Month-to-month,Fiber optic,No,Yes,Credit card,74.21,3413.66,0
C02439,0,36,One year,DSL,No,Yes,Mailed check,42.75,1539.0,0
C02440,1,41,Two year,Fiber optic,No,No,Bank transfer,65.24,2674.84,0
C02441,0,13,Month-to-month,No,Yes,Yes,Bank transfer,16.14,209.82,1
C02442,0,34,Month-to-month,Fiber optic,Yes,No,Credit card,80.87,2749.58,0
C02443,0,47,Month-to-month,DSL,Yes,No,Bank transfer,71.39,3355.33,0
C02444,0,49,Month-to-month,Fiber optic,Yes,Yes,Credit card,80.64,3951.36,0
C02445,0,49,One year,DSL,Yes,No,Bank transfer,56.4,2763.6,0
C02446,0,72,Month-to-month,Fiber optic,No,No,Credit card,57.61,4147.92,0
C02447,1,36,Month-to-month,Fiber optic,Yes,Yes,Mailed check,79.08,2846.88,1
C02448,1,31,One year,DSL,No,Yes,Electronic check,76.86,2382.66,0
C02449,0,39,One year,Fiber optic,No,Yes,Mailed check,115.62,4509.18,0
C02450,0,24,One year,No,No,No,Mailed check,17.25,414.0,0
C02451,1,22,One year,DSL,No,No,Credit card,66.77,1468.94,0
C02452,0,50,One year,No,No,No,Bank transfer,22.09,1104.5,0
C02453,0,22,One year,Fiber optic,Yes,Yes,Bank transfer,94.07,2069.54,0
C02454,0,54,One year,Fiber optic,No,Yes,Electronic check,99.67,5382.18,0
C02455,0,54,Month-to-month,DSL,Yes,No,Bank transfer,74.02,3997.08,0
C02456,0,69,One year,DSL,Yes,No,Bank transfer,49.47,3413.43,0
C02457,1,9,Month-to-month,DSL,No,Yes,Credit card,50.83,457.47,1
C02458,0,26,Month-to-month,Fiber optic,No,No,Mailed check,84.0,2184.0,1
C02459,0,56,Month-to-month,No,No,Yes,Bank transfer,15.0,840.0,0
C02460,0,31,Two year,No,Yes,No,Electronic check,19.67,609.77,0
C02461,1,47,One year,DSL,No,Yes,Bank transfer,60.85,2859.95,0
C02462,0,53,Month-to-month,DSL,Yes,Yes,Credit card,49.23,2609.19,0
C02463,0,64,One year,DSL,No,Yes,Credit card,64.49,4127.36,0
C02464,0,16,Month-to-month,No,Yes,Yes,Mailed check,15.32,245.12,1
C02465,1,18,One year,DSL,No,No,Mailed check,55.93,1006.74,1
C02466,0,34,Two year,DSL,No,No,Electronic check,81.62,2775.08,0
C02467,1,36,One year,Fiber optic,Yes,No,Mailed check,100.08,3602.88,0
C02468,0,66,One year,Fiber optic,No,Yes,Bank transfer,79.09,5219.94,0
C02469,0,2,Month-to-month,DSL,Yes,No,Credit card,54.27,108.54,1
C02470,0,17,Month-to-month,Fiber optic,No,No,Electronic check,68.56,1165.52,1
C02471,0,66,Two year,DSL,Yes,No,Bank transfer,46.53,3070.98,0
C02472,1,44,One year,DSL,Yes,No,Electronic check,47.75,2101.0,0
C02473,0,49,Month-to-month,DSL,Yes,Yes,Mailed check,43.56,2134.44,0
C02474,0,18,Month-to-month,Fiber optic,No,No,Credit card,79.53,1431.54,0
C02475,0,45,Month-to-month,No,No,Yes,Electronic check,23.12,1040.4,0
C02476,0,26,Month-to-month,Fiber optic,No,No,Electronic check,84.49,2196.74,0
C02477,0,53,Month-to-month,Fiber optic,Yes,Yes,Electronic check,84.88,4498.64,1
C02478,1,6,Month-to-month,DSL,No,Yes,Mailed check,81.23,487.38,0
C02479,0,20,Two year,Fiber optic,No,Yes,Credit card,50.32,1006.4,0
C02480,0,47,Month-to-month,No,Yes,No,Mailed check,15.0,705.0,0
C02481,1,44,Month-to-month,Fiber optic,No,Yes,Credit card,79.22,3485.68,0
C02482,0,61,Month-to-month,No,No,Yes,Credit card,26.2,1598.2,0
C02483,1,58,Month-to-month,Fiber optic,No,No,Credit card,81.52,4728.16,0
C02484,0,1,Two year,Fiber optic,No,Yes,Mailed check,106.06,106.06,0
C02485,0,6,Month-to-month,DSL,Yes,No,Credit card,68.45,410.7,0
C02486,0,25,One year,Fiber optic,No,No,Electronic check,65.17,1629.25,0
C02487,1,69,Two year,Fiber optic,No,No,Credit card,73.1,5043.9,0
C02488,1,34,Month-to-month,No,No,Yes,Mailed check,24.37,828.58,0
C02489,0,65,One year,No,No,No,Mailed check,16.76,1089.4,0
C02490,0,4,Two year,Fiber optic,No,No,Credit card,93.94,375.76,0
C02491,0,70,Month-to-month,No,No,Yes,Electronic check,15.0,1050.0,1
C02492,0,4,Month-to-month,No,Yes,No,Electronic check,19.97,79.88,0
C02493,0,59,Two year,Fiber optic,No,Yes,Bank transfer,90.76,5354.84,0
C02494,0,64,Two year,DSL,No,Yes,Credit card,63.81,4083.84,0
C02495,0,21,Month-to-month,DSL,No,No,Credit card,52.57,1103.97,1
C02496,0,21,One year,DSL,No,No,Credit card,62.23,1306.83,1
C02497,1,42,Month-to-month,DSL,No,Yes,Mailed check,57.52,2415.84,0
C02498,0,52,Two year,No,No,No,Bank transfer,21.84,1135.68,0
C02499,0,8,Month-to-month,DSL,Yes,No,Credit card,57.93,463.44,1
C02500,0,17,Month-to-month,Fiber optic,No,Yes,Electronic check,98.23,1669.91,1
C02501,0,55,One year,Fiber optic,No,Yes,Credit card,80.73,4440.15,0
C02502,1,58,Two year,Fiber optic,No,Yes,Credit card,90.28,5236.24,0
C02503,0,11,Two year,DSL,No,No,Electronic check,32.25,354.75,0
C02504,0,64,Month-to-month,Fiber optic,Yes,Yes,Mailed check,120.14,7688.96,0
C02505,0,63,Month-to-month,Fiber optic,No,Yes,Mailed check,98.09,6179.67,1
C02506,0,63,Two year,Fiber optic,Yes,No,Credit card,97.52,6143.76,0
C02507,0,17,Two year,DSL,No,No,Mailed check,45.87,779.79,0
C02508,0,48,Month-to-month,Fiber optic,No,Yes,Credit card,78.48,3767.04,0
C02509,0,11,One year,DSL,No,No,Mailed check,42.53,467.83,0
C02510,0,14,Month-to-month,Fiber optic,No,Yes,Mailed check,94.78,1326.92,0
C02511,0,5,Month-to-month,Fiber optic,No,Yes,Mailed check,72.56,362.8,1
C02512,0,35,Month-to-month,DSL,Yes,Yes,Credit card,55.31,1935.85,0
C02513,0,51,Month-to-month,No,No,No,Mailed check,22.85,1165.35,0
C02514,0,14,Month-to-month,DSL,No,Yes,Mailed check,34.68,485.52,0
C02515,0,13,Two year,No,Yes,No,Bank transfer,23.02,299.26,0
C02516,0,20,Month-to-month,No,Yes,Yes,Credit card,21.27,425.4,0
C02517,1,14,Month-to-month,Fiber optic,No,Yes,Bank transfer,56.13,785.82,0
C02518,0,60,Month-to-month,DSL,No,No,Electronic check,55.35,3321.0,0
C02519,0,12,Month-to-month,DSL,No,No,Credit card,50.99,611.88,1
C02520,1,20,Month-to-month,No,No,Yes,Credit card,23.8,476.0,0
C02521,0,22,One year,Fiber optic,No,Yes,Bank transfer,93.07,2047.54,0
C02522,1,14,Month-to-month,DSL,No,Yes,Bank transfer,59.04,826.56,1
C02523,0,68,One year,Fiber optic,No,Yes,Credit card,86.23,5863.64,0
C02524,0,15,Two year,DSL,Yes,No,Bank transfer,61.12,916.8,0
C02525,0,35,Month-to-month,Fiber optic,No,Yes,Mailed check,65.39,2288.65,0
C02526,0,41,Two year,Fiber optic,No,Yes,Mailed check,79.23,3248.43,0
C02527,0,19,Two year,DSL,No,No,Electronic check,45.01,855.19,0
C02528,0,34,Two year,No,No,No,Electronic check,26.1,887.4,0
C02529,0,12,One year,DSL,No,Yes,Bank transfer,62.66,751.92,0
C02530,0,35,One year,Fiber optic,No,Yes,Credit card,93.21,3262.35,0
C02531,0,1,One year,Fiber optic,Yes,No,Credit card,104.15,104.15,0
C02532,1,32,One year,No,No,No,Credit card,20.32,650.24,0
C02533,1,26,Month-to-month,Fiber optic,No,No,Mailed check,105.51,2743.26,0
C02534,0,25,Two year,No,Yes,Yes,Bank transfer,26.07,651.75,0
C02535,0,8,One year,Fiber optic,No,Yes,Credit card,83.9,671.2,0
C02536,0,72,One year,No,Yes,No,Electronic check,19.61,1411.92,0
C02537,0,1,Month-to-month,DSL,No,No,Bank transfer,64.98,64.98,0
C02538,0,10,Month-to-month,Fiber optic,Yes,No,Mailed check,69.78,697.8,0
C02539,0,7,Month-to-month,DSL,No,No,Mailed check,47.86,335.02,1
C02540,0,71,Month-to-month,No,Yes,No,Bank transfer,21.91,1555.61,0
C02541,1,23,Month-to-month,No,No,Yes,Mailed check,24.43,561.89,1
C02542,0,31,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,103.7,3214.7,0
C02543,0,54,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,98.66,5327.64,0
C02544,0,3,Month-to-month,Fiber optic,No,No,Bank transfer,97.19,291.57,1
C02545,0,4,Month-to-month,DSL,Yes,Yes,Bank transfer,69.53,278.12,0
C02546,0,13,Two year,Fiber optic,Yes,No,Mailed check,95.5,1241.5,0
C02547,0,49,Month-to-month,Fiber optic,Yes,Yes,Electronic check,94.22,4616.78,0
C02548,0,71,Month-to-month,Fiber optic,No,Yes,Mailed check,95.18,6757.78,1
C02549,1,45,Month-to-month,DSL,Yes,Yes,Bank transfer,73.35,3300.75,0
C02550,1,63,Month-to-month,No,No,No,Mailed check,21.61,1361.43,0
C02551,0,64,Month-to-month,DSL,No,Yes,Electronic check,33.42,2138.88,0
C02552,0,20,One year,Fiber optic,Yes,No,Bank transfer,79.96,1599.2,0
C02553,0,13,Two year,DSL,Yes,Yes,Bank transfer,77.15,1002.95,0
C02554,1,11,Month-to-month,DSL,Yes,Yes,Credit card,52.0,572.0,0
C02555,0,57,One year,DSL,No,Yes,Credit card,44.24,2521.68,0
C02556,0,48,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,98.59,4732.32,0
C02557,0,63,Month-to-month,Fiber optic,No,No,Electronic check,85.14,5363.82,0
C02558,0,37,Month-to-month,Fiber optic,No,Yes,Credit card,126.47,4679.39,0
C02559,0,71,Month-to-month,Fiber optic,Yes,Yes,Mailed check,71.2,5055.2,0
C02560,1,65,One year,Fiber optic,Yes,Yes,Bank transfer,91.67,5958.55,0
C02561,0,59,One year,DSL,No,No,Credit card,59.85,3531.15,0
C02562,0,58,One year,DSL,No,Yes,Bank transfer,43.54,2525.32,0
C02563,0,9,Month-to-month,Fiber optic,Yes,No,Mailed check,94.83,853.47,1
C02564,0,54,One year,Fiber optic,No,No,Credit card,101.05,5456.7,0
C02565,0,69,Month-to-month,Fiber optic,No,No,Mailed check,85.83,5922.27,0
C02566,0,21,Month-to-month,DSL,No,No,Bank transfer,42.26,887.46,1
C02567,0,59,Month-to-month,No,No,No,Bank transfer,25.1,1480.9,0
C02568,0,25,One year,DSL,No,Yes,Credit card,44.26,1106.5,0
C02569,0,15,Two year,Fiber optic,No,No,Credit card,89.82,1347.3,0
C02570,0,53,Month-to-month,DSL,No,No,Electronic check,72.73,3854.69,1
C02571,0,12,One year,Fiber optic,No,Yes,Credit card,107.83,1293.96,0
C02572,0,35,One year,Fiber optic,No,No,Bank transfer,88.36,3092.6,0
C02573,0,68,Two year,Fiber optic,Yes,No,Mailed check,105.23,7155.64,0
C02574,0,11,Month-to-month,DSL,No,Yes,Bank transfer,54.83,603.13,0
C02575,0,11,One year,Fiber optic,Yes,Yes,Credit card,57.16,628.76,0
C02576,0,68,One year,DSL,No,Yes,Bank transfer,45.31,3081.08,0
C02577,0,56,Two year,Fiber optic,No,Yes,Electronic check,86.97,4870.32,0
C02578,1,33,Month-to-month,DSL,No,No,Mailed check,63.26,2087.58,0
C02579,0,29,Two year,DSL,No,Yes,Electronic check,57.52,1668.08,0
C02580,0,70,Month-to-month,Fiber optic,No,Yes,Mailed check,115.54,8087.8,0
C02581,1,52,Two year,DSL,No,No,Bank transfer,88.87,4621.24,0
C02582,1,66,Month-to-month,DSL,Yes,Yes,Electronic check,57.55,3798.3,0
C02583,0,6,Month-to-month,No,Yes,Yes,Credit card,25.02,150.12,1
C02584,0,38,Month-to-month,No,Yes,Yes,Credit card,21.04,799.52,0
C02585,1,52,Month-to-month,No,Yes,No,Electronic check,17.55,912.6,0
C02586,0,2,Month-to-month,DSL,No,Yes,Mailed check,66.93,133.86,0
C02587,1,37,Month-to-month,Fiber optic,No,No,Mailed check,83.02,3071.74,0
C02588,0,4,Month-to-month,Fiber optic,No,Yes,Electronic check,72.44,289.76,0
C02589,0,65,Month-to-month,DSL,Yes,Yes,Electronic check,34.34,2232.1,0
C02590,0,49,One year,Fiber optic,Yes,Yes,Bank transfer,101.09,4953.41,0
C02591,0,13,Two year,DSL,Yes,Yes,Mailed check,35.29,458.77,0
C02592,0,38,One year,No,No,No,Electronic check,15.55,590.9,0
C02593,0,7,Month-to-month,Fiber optic,No,No,Bank transfer,121.93,853.51,1
C02594,0,58,Month-to-month,Fiber optic,No,Yes,Electronic check,115.47,6697.26,1
C02595,0,14,Two year,Fiber optic,Yes,Yes,Bank transfer,93.6,1310.4,0
C02596,1,44,Month-to-month,DSL,No,Yes,Electronic check,49.1,2160.4,0
C02597,0,5,Month-to-month,Fiber optic,No,No,Electronic check,104.6,523.0,1
C02598,0,11,Two year,Fiber optic,Yes,No,Credit card,83.11,914.21,0
C02599,1,71,Two year,Fiber optic,No,Yes,Mailed check,98.87,7019.77,0
C02600,0,28,Month-to-month,Fiber optic,No,No,Mailed check,111.83,3131.24,0
C02601,0,8,One year,DSL,Yes,No,Credit card,47.86,382.88,0
C02602,0,51,Month-to-month,Fiber optic,Yes,Yes,Mailed check,93.65,4776.15,0
C02603,0,14,One year,Fiber optic,No,Yes,Electronic check,90.42,1265.88,0
C02604,0,43,Month-to-month,DSL,No,No,Credit card,56.85,2444.55,0
C02605,0,59,Month-to-month,No,No,Yes,Electronic check,15.0,885.0,0
C02606,0,49,One year,Fiber optic,Yes,Yes,Mailed check,88.48,4335.52,0
C02607,0,18,Month-to-month,Fiber optic,No,No,Mailed check,89.73,1615.14,0
C02608,0,17,One year,No,No,Yes,Bank transfer,20.73,352.41,0
C02609,0,16,Month-to-month,Fiber optic,No,Yes,Bank transfer,92.15,1474.4,1
C02610,0,46,Two year,No,Yes,No,Bank transfer,15.08,693.68,0
C02611,0,49,Two year,Fiber optic,No,Yes,Credit card,72.4,3547.6,0
C02612,0,38,Month-to-month,Fiber optic,No,No,Bank transfer,77.91,2960.58,0
C02613,0,29,One year,DSL,No,Yes,Electronic check,60.12,1743.48,0
C02614,0,4,Month-to-month,DSL,Yes,No,Electronic check,49.08,196.32,0
C02615,1,60,Month-to-month,Fiber optic,Yes,No,Mailed check,99.19,5951.4,0
C02616,0,48,Month-to-month,DSL,Yes,Yes,Electronic check,55.81,2678.88,0
C02617,0,46,Two year,DSL,No,No,Credit card,38.52,1771.92,0
C02618,0,7,Two year,Fiber optic,No,No,Credit card,75.42,527.94,0
C02619,0,21,Two year,Fiber optic,No,No,Bank transfer,72.53,1523.13,0
C02620,0,22,Two year,DSL,No,Yes,Bank transfer,67.88,1493.36,0
C02621,0,43,Two year,Fiber optic,No,No,Bank transfer,86.95,3738.85,0
C02622,0,57,Month-to-month,No,No,No,Mailed check,27.83,1586.31,0
C02623,0,63,Two year,Fiber optic,Yes,No,Electronic check,95.48,6015.24,0
C02624,1,38,One year,No,Yes,No,Electronic check,15.0,570.0,0
